phi_model,param,svgd_iters,seed,n_exec,J,q,cov,cov_norm,erg_truth,belief_rmse,info_gain,path_len,time_s
eid,0.2626,400,0,8,0.3323537522608223,0.147234740445334,0.04233000088483095,0.147234740445334,0.07210576504468919,0.18841096423566342,2955.338623046875,11.209214935302734,6.279752953872085
eid,0.3474,400,0,8,0.33324350222256255,0.1481024534037607,0.04182517774403095,0.1481024534037607,0.07315455619245767,0.16568063259124755,2975.95689453125,11.210530128479004,6.28526220470046
niveau,0.02,0,1,7,0.3337898933786949,0.18603735185525883,0.050400350093841556,0.18603735185525883,0.08182870112359523,0.16007744520902634,3461.44216796875,9.874208145141601,1.938135380859021
eid,0.6082,400,1,8,0.33391363925633644,0.14881520871033585,0.041682258695363995,0.14881520871033585,0.07494446855038404,0.16995193496346472,3139.055,11.220767936706544,6.27460763650015
eid,0.3474,400,1,8,0.335005894063252,0.14985604447847878,0.04218400478363037,0.14985604447847878,0.07794703975319862,0.16941078051924705,2972.778154296875,11.221758499145508,6.287462396193296
eid,0.15,400,1,6,0.3363911086118648,0.19754894420603833,0.055275820344686505,0.19754894420603833,0.09300192775204778,0.21194758877158165,2616.99880859375,8.40988166809082,4.71054110145662
niveau,0.196,400,1,8,0.3371717883786405,0.15204841432202307,0.042837077602744106,0.15204841432202307,0.06497791439294814,0.16540195301175117,3361.766259765625,11.228009109497071,6.2808435141543555
niveau,0.02,200,0,7,0.3372539147825264,0.18301002909978586,0.05114310570061207,0.18301002909978586,0.07827282294631005,0.1801935140788555,3146.945615234375,9.83161304473877,3.56097142068514
niveau,0.02,100,1,9,0.33825754452429085,0.14481366039201918,0.03979753352701664,0.14481366039201918,0.07365414671599865,0.1402413421869278,3563.3150390625,12.640539970397949,3.3609710330679086
niveau,0.0787,400,0,7,0.33854545771616745,0.1766088985815792,0.049975681528449056,0.1766088985815792,0.11094915211200714,0.18135857507586478,3079.91068359375,9.8314937210083,5.484139783647067
niveau,0.1373,400,0,7,0.3390139817780051,0.17705914139474555,0.050194697231054304,0.17705914139474555,0.08179285444319248,0.16498675137758256,3217.1987890625,9.828812980651856,5.488710095814895
niveau,0.02,0,0,6,0.339494679652972,0.21294277079883758,0.05977936804294586,0.21294277079883758,0.08458173520863056,0.18502576321363448,3083.18736328125,8.464302253723144,1.6379772135335953
niveau,0.1373,200,1,9,0.3397329970633342,0.1414487733362253,0.04060871683061123,0.1414487733362253,0.07046760261058807,0.1250094100087881,3499.950234375,12.630187377929687,4.571055931777228
niveau,0.02,400,1,7,0.3402321698242033,0.1782744763258296,0.04903163716197014,0.1782744763258296,0.09229347061365843,0.16970175720751285,3115.0991796875,9.83666389465332,5.489423374593413
niveau,0.0787,200,1,10,0.3408811886047373,0.12056113609827308,0.03366272814571857,0.12056113609827308,0.07285328138619661,0.10528076142072677,3628.28587890625,14.040482177734376,5.0800131266160555
mass,0.05,400,1,9,0.3442715256365544,0.13599101201254565,0.03871245130896568,0.13599101201254565,0.07607757933437824,0.1753666852414608,3140.05568359375,12.621629638671875,7.070128406002187
eid,0.2626,400,1,8,0.34614360038164543,0.16101711660477808,0.04506757453083992,0.16101711660477808,0.06983598064631223,0.18550372190773487,2958.545400390625,11.214554901123046,6.281620944216847
niveau,0.02,200,1,7,0.34789145522902276,0.19367174599719722,0.05308472365140915,0.19367174599719722,0.10519885662943125,0.1803046290576458,3084.02080078125,9.828048248291015,3.5549273079563863
niveau,0.02,50,1,8,0.35112602685370786,0.181311893536287,0.05062078647315502,0.181311893536287,0.10953281700611114,0.1561969467997551,3294.06134765625,11.244900779724121,2.45353332935522
niveau,0.0787,400,1,9,0.35462244178878927,0.14636494708513692,0.04101127810776234,0.14636494708513692,0.06965956531465053,0.13476042427122592,3513.08275390625,12.636244850158691,7.064373675913084
